id,name,description,nutrition_benifits,dishtype_id,user_added_id,prep_time,cook_time,servings,meal_type,cuisine_id,category_id,ingredients,directions,total_nutrition_value,recipe_tags,benefits,is_recipe_ready,recipe_device,created_at,updated_at
288,Keto Sri Lankan Prawn Curry,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Lunch,699,1,"<ul>
	<li>1 Tablespoon of coconut oil (15 ml), to cook with</li>
	<li>1 medium onion (110 g), chopped</li>
	<li>1 chili pepper (14 g), seeds removed and finely diced (optional)</li>
	<li>3 cloves of garlic (9 g), minced or finely diced</li>
	<li>1 Tablespoon of curry powder (7 g)</li>
	<li>1 teaspoon of ginger powder (2 g)</li>
	<li>1 teaspoon of cumin powder (2 g)</li>
	<li>1 cup of coconut milk (240 ml)</li>
	<li>0.5 lb of shrimp (225 g), peeled and deveined, defrosted if frozen</li>
	<li>1 Tablespoon of fresh cilantro (1 g), chopped (for garnish)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Chop the onion and fresh cilantro. Finely dice the chili pepper, seeds are removed. Mince or finely dice the garlic and peel and devein the shrimp, defrosted if frozen.</li>
	<li>In a large skillet, melt the coconut oil over medium-high heat. Add the onion, optional chili pepper, and garlic to the skillet and saute until the onion is translucent, about 4 to 5 minutes.</li>
	<li>Add the curry powder, ginger powder, and cumin powder to the skillet and saute for about 30 seconds.</li>
	<li>Add the coconut milk to the skillet and reduce the heat to a simmer.</li>
	<li>Add the shrimp to the skillet and continue to simmer until the shrimp are cooked through, about 3 to 5 minutes. Season with salt and pepper, to taste.</li>
	<li>Divide the shrimp curry between 2 plates and garnish with fresh cilantro.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:23,2023-09-16 02:38:01
289,Keto Bacon and Egg Pesto Spaghetti,,,4,c950336e-c584-4145-b787-5965ea4e09cb,15,10,2,Lunch,688,1,"<p>For the &ldquo;spaghetti&rdquo; -</p>

<ul>
	<li>4 slices of bacon (112 g), diced</li>
	<li>2 medium eggs</li>
	<li>2 zucchinis (240 g), spiralized or use a peeler to make into long noodle-like strands</li>
	<li>Salt and pepper, to taste</li>
</ul>

<p>For the pesto -</p>

<ul>
	<li>0.75 cup of fresh basil leaves (24 g), torn</li>
	<li>2 Tablespoons of pine nuts (16 g)</li>
	<li>1 Tablespoon of lemon juice (15 ml)</li>
	<li>1 clove of garlic (3 g)</li>
	<li>4 Tablespoons of olive oil (60 ml)</li>
</ul>","<ol>
	<li>For the &ldquo;spaghetti&rdquo;, dice the bacon and spiralize the zucchinis or use a peeler to make into long noodle-like strands. For the pesto, tear the fresh basil leaves.</li>
	<li>To make the pesto, combine the fresh basil, pine nuts, lemon juice, and garlic in a blender or food processor. While the blender or food processor is running, slowly add the olive oil and continue to blend until the desired consistency is achieved. Set aside.</li>
	<li>In a skillet over medium-high heat, saute the bacon until crispy, about 3 to 4 minutes. Remove the bacon from the skillet with a slotted spoon and set aside.</li>
	<li>In the same skillet, fry the eggs in the bacon fat until cooked to your liking. Season with salt and pepper, to taste. Set aside.</li>
	<li>In a large bowl, toss with zucchini &ldquo;spaghetti&rdquo; and bacon with the pesto.</li>
	<li>Divide the &ldquo;spaghetti&rdquo; between 2 plates and top each plate with a fried egg.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:25,2023-09-16 02:39:04
291,Keto Lemon Tuna Salad with Avocado,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,0,2,Lunch,692,1,"<ul>
	<li>2 cans of tuna (340 g), drained and flaked</li>
	<li>0.25 cup of mayo (60 ml)</li>
	<li>2 teaspoons of lemon juice (10 ml) (plus 1 teaspoon [5 ml] of lemon zest)</li>
	<li>2 Tablespoons of fresh parsley (2 g), chopped</li>
	<li>1 head of romaine lettuce (200 g), chopped</li>
	<li>1 large avocado (200 g), sliced</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Drain and flake the tuna, chop the fresh parsley and romaine lettuce and slice the avocado.</li>
	<li>In a bowl, combine the tuna, mayo, lemon juice, lemon zest and fresh parsley. Season with salt and pepper, to taste.</li>
	<li>Divide the romaine lettuce between 2 plates and top with equal amounts of tuna salad and avocado slices.</li>
</ol>",,,,yes,other,2022-06-28 13:46:28,2023-09-16 02:40:34
292,Keto Simple Beef Meatballs,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,20,4,Dinner,688,1,"<ul>
	<li>1.5 lbs of ground beef (675 g)</li>
	<li>2 medium eggs, whisked</li>
	<li>2 Tablespoons of garlic powder (20 g)</li>
	<li>2 Tablespoons of onion powder (14 g)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Whisk the eggs.</li>
	<li>Preheat the oven to 400 F (200 C).</li>
	<li>In a bowl, combine all of the ingredients until incorporated. Form the beef mixture into golf ball-size meatballs and place on a rimmed baking tray.</li>
	<li>Place the baking tray in the oven and bake for 20 minutes until an instant-read thermometer reaches 170 F (75 C).</li>
</ol>",,,,yes,oven,2022-06-28 13:46:30,2023-09-16 02:41:30
293,Keto Ginger Cabbage and Beef Saute,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,Lunch,691,1,"<ul>
	<li>0.5 head of cabbage (350 g), thinly sliced</li>
	<li>1 Tablespoon of avocado oil (15 ml), to cook with</li>
	<li>4 cloves of garlic (12 g), minced or finely diced</li>
	<li>2 Tablespoons of fresh ginger (10 g), minced or finely diced</li>
	<li>2 green onions (10 g), chopped</li>
	<li>1 beef steak (200 g), sliced</li>
	<li>1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Thinly slice the cabbage, mince or finely dice the garlic and fresh ginger, chop the green onions and slice the beef steak.</li>
	<li>In a large pot of salted water, boil the cabbage until tender, about 5 minutes. Drain well and set aside.</li>
	<li>Meanwhile, add the avocado oil to a large skillet over medium-high heat. Add the garlic, fresh ginger, and green onions to the skillet and saute until fragrant, about 1 minute.</li>
	<li>Add the beef steak to the skillet and saute until cooked to your liking, about 2 to 4 minutes for medium-rare.</li>
	<li>Add the cabbage and tamari sauce or coconut aminos to the skillet and saute for an additional 1 to 2 minutes. Season with salt and pepper, to taste.</li>
	<li>Divide the saute between 2 plates and serve.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:32,2023-09-16 02:42:08
294,Keto Beef Teriyaki with Sesame and Kale,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Dinner,695,1,"<ul>
	<li>2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml)</li>
	<li>1 Tablespoon of applesauce (15 ml)</li>
	<li>2 cloves of garlic (6 g), minced or finely diced</li>
	<li>1 Tablespoon of fresh ginger (4 g), minced or finely diced</li>
	<li>2 beef steaks (400 g), sliced (pick a well marbled steak)</li>
	<li>2 Tablespoons of avocado oil (30 ml)</li>
	<li>10 white button mushrooms (100 g), sliced</li>
	<li>2 oz of curly kale (56 g), stems removed and chopped</li>
	<li>1 teaspoon of sesame oil (5 ml)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Mince or finely dice the garlic and fresh ginger, slice the beef steaks and mushrooms and chop the kale, stems are removed.</li>
	<li>In a bowl, whisk to combine the tamari sauce or coconut aminos, applesauce, garlic, and fresh ginger. Place the sliced beef steaks in the marinade and set aside.</li>
	<li>Add the avocado oil to a large frying pan or wok over medium-high heat. Add the mushrooms to the pan and stir-fry until golden brown, about 2 to 3 minutes.</li>
	<li>Add the beef steaks and the marinade to the pan and stir-fry for 2 to 3 minutes.</li>
	<li>Add the kale to the pan and continue to stir-fry until the beef steaks are cooked to your liking and the kale is wilted.</li>
	<li>Add the sesame oil to the pan and stir well to combine. Season with salt and pepper, to taste.</li>
</ol>",,,,yes,pan,2022-06-28 13:46:34,2023-09-16 02:42:58
295,Keto Tuna Patties with Creamy Dill Sauce,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,Lunch,690,1,"<p>For the tuna patties -</p>

<ul>
	<li>2 cans of tuna (340 g), drained and flaked</li>
	<li>2 medium eggs</li>
	<li>2 Tablespoons of coconut flour (14 g)</li>
	<li>2 Tablespoons of shredded coconut (10 g)</li>
	<li>1 Tablespoon of fresh dill (3 g), chopped</li>
	<li>1 Tablespoon of coconut oil (15 ml), to cook with</li>
	<li>Salt and pepper, to taste</li>
</ul>

<p>For the dill sauce -</p>

<ul>
	<li>2 Tablespoons of mayo (30 ml)</li>
	<li>2 Tablespoons of coconut milk (30 ml)</li>
	<li>1 clove of garlic (3 g), minced or finely diced</li>
	<li>1 teaspoon of fresh dill (1 g), finely chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>For the tuna patties, drain and flake the canned tuna and chop the fresh dill. For the dill sauce, mince or finely dice the garlic and finely chop the fresh dill.</li>
	<li>In a small bowl, whisk to combine the dill sauce ingredients and refrigerate until ready to serve.</li>
	<li>In a large bowl, combine the tuna, eggs, coconut flour, shredded coconut and 1 Tablespoon (3 g) of fresh dill. Season with salt and pepper. Shape the mixture into 4 patties.</li>
	<li>In a large nonstick skillet, melt the coconut oil over medium heat. Place the patties in the skillet and cook until golden brown, about 3 to 4 minutes per side.</li>
	<li>Serve the tuna patties with the dill sauce.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:36,2023-09-16 02:43:37
296,Keto French Hamburgers,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,15,4,Dinner,692,1,"<ul>
	<li>2 Tablespoons of coconut oil (30 ml), divided, to cook with</li>
	<li>0.5 medium onion (55 g), diced</li>
	<li>1.5 lbs of ground beef (675 g)</li>
	<li>1 medium egg, whisked</li>
	<li>1 Tablespoon of fresh thyme (3 g), chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Dice the onion, whisk the eggs and chop the fresh thyme.</li>
	<li>In a large skillet, melt 1 Tablespoon of coconut oil (15 ml) over medium-high heat. Add the onion to the skillet and saute until translucent, about 4 to 5 minutes. Set aside to cool.</li>
	<li>In a medium bowl, combine the ground beef, egg, fresh thyme, and cooled onion with the pan drippings. Season with salt and pepper, to taste. Form the meat mixture into 8 hamburger patties.</li>
	<li>In the same skillet, melt the remaining 1 Tablespoon (15 ml) of coconut oil over medium-high heat.</li>
	<li>In batches, add the hamburgers to the skillet. Sear the burgers for 3 to 4 minutes on one side. Using a spatula, flip the burgers and sear for an additional 3 to 5 minutes or to desired doneness. Check with a meat thermometer that the internal temperature reaches 160 F (71 C) for medium.</li>
	<li>Serve the hamburgers with a side dish of choice.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:39,2023-09-16 02:44:08
297,Keto Viet Beef Pho with Zucchini Noodles and Poached Eggs,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Lunch,707,1,"<ul>
	<li>4 medium eggs (196 g)</li>
	<li>3 cups of chicken broth (720 ml)</li>
	<li>0.5 Tablespoon of fresh ginger (3 g), minced or finely diced</li>
	<li>1 teaspoon of cinnamon powder (2 g)</li>
	<li>0.75 lb of beef roast (338 g), sliced very thin</li>
	<li>2 zucchinis (240 g), spiralized or use a peeler to make into long noodle-like strands</li>
	<li>10 Tablespoons of fresh basil leaves (20 g), chopped</li>
	<li>1 lemon (58 g), cut into 4 wedges (for serving)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Mince or finely dice the fresh ginger, thinly slice the beef roast and chop the fresh basil leaves. Spiralize or use a peeler to make the zucchinis into long noodle-like strands.</li>
	<li>Bring a saucepan of water to a boil and lower to a simmer. One at a time, add each egg to the simmering water. Swirl a spoon to push the egg whites closer to the yolks. Turn off the heat and cover the pan for 4 minutes. After 4 minutes, use a slotted spoon to remove the poached eggs from the pot and set aside.</li>
	<li>In a large pot over high heat, add the chicken broth and bring to a boil.</li>
	<li>Add the fresh ginger and cinnamon powder to the pot and continue to boil for about 1 minute.</li>
	<li>Slowly add the sliced beef to the pot and continue to boil for about 1 minute, stirring constantly to keep the beef slices separated. Season with salt and pepper, to taste.</li>
	<li>Divide the pho between 2 large bowls. Add the zucchini &ldquo;noodles&rdquo; and basil leaves into each bowl. Top each bowl with 2 poached eggs and serve with the lemon wedges.</li>
</ol>",,,,yes,pot,2022-06-28 13:46:41,2023-09-16 04:56:50
298,Keto Italian Chicken Mini Meatloaves,,,4,c950336e-c584-4145-b787-5965ea4e09cb,15,20,4,Lunch,688,1,"<ul>
	<li>1 Tablespoon of coconut oil (15 ml), to cook with (plus additional for greasing muffin pan)</li>
	<li>1 lb of ground chicken (450 g)</li>
	<li>1 medium onion (110 g), thinly sliced</li>
	<li>4 cloves of garlic (12 g), minced or finely diced</li>
	<li>4 cups of spinach (120 g), chopped</li>
	<li>8 medium eggs, whisked</li>
	<li>4 teaspoons of Italian seasoning (4 g)</li>
	<li>1 Tablespoon of salt (15 g) (or to taste)</li>
	<li>1 teaspoon of pepper (1 g) (or to taste)</li>
	<li>0.5 cup of coconut milk (120 ml)</li>
</ul>","<ol>
	<li>Thinly slice the onion, mince or finely dice the garlic, chop the spinach and whisk the eggs.</li>
	<li>Preheat the oven to 400 F (200 C). Grease a 12-cup muffin pan and set aside.</li>
	<li>In a large skillet, melt the coconut oil over medium-high heat. Add the ground chicken, onion and garlic to the skillet and saute until the chicken is cooked through, about 4 to 5 minutes.</li>
	<li>Add the spinach leaves and continue to saute until completely wilted, about 2 to 3 minutes. Remove from heat and let cool slightly.</li>
	<li>In a bowl, combine the chicken mixture, whisked eggs, Italian seasoning, coconut milk, salt and pepper. Place equal amounts of the mixture into the greased muffin pan.</li>
	<li>Place the muffin pan in the oven and bake for 10 minutes until the eggs are cooked through and the meatloaves are firm.</li>
</ol>",,,,yes,oven,2022-06-28 13:46:43,2023-09-16 04:57:44
299,Keto Ginger Asparagus Mash,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,Side Dish,690,1,"<ul>
	<li>10 spears of asparagus (160 g), chopped</li>
	<li>1 Tablespoon of coconut oil (15 ml), to cook with</li>
	<li>0.25 medium onion (28 g), thinly sliced</li>
	<li>2 Tablespoons of ghee (30 ml), melted</li>
	<li>1 Tablespoon of fresh ginger (5 g), minced or finely diced</li>
	<li>2 Tablespoons of fresh parsley (4 g), finely chopped</li>
	<li>1 teaspoon of lemon juice (5 ml)</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Chop the asparagus, thinly slice the onion and melt the ghee. Mince or finely dice the fresh ginger and finely chop the fresh parsley.</li>
	<li>In a pot of boiling salted water, blanch the asparagus for 2 minutes. Immediately drain and set aside to cool slightly.</li>
	<li>In a medium skillet, melt the coconut oil over medium-high heat. Add the onion to the skillet and saute until translucent, about 2 minutes.</li>
	<li>In a food processor or blender, combine the blanched asparagus, sauteed onion, ghee, fresh ginger, fresh parsley, and lemon juice until smooth. Season with salt and pepper, to taste.</li>
</ol>",,,,yes,pot,2022-06-28 13:46:45,2023-09-16 04:59:48
300,Keto Shrimp Lettuce Tacos with Easy Guacamole,,,4,c950336e-c584-4145-b787-5965ea4e09cb,40,5,2,Lunch,696,1,"<p>For the shrimp tacos -</p>

<ul>
	<li>1 lb of shrimp (450 g), defrosted if frozen, peeled and deveined&nbsp;</li>
	<li>2 Tablespoons of lime juice (30 ml)</li>
	<li>1 Tablespoon of olive oil (15 ml)</li>
	<li>1 head of iceberg lettuce (450 g), leaves separated</li>
	<li>Salt and pepper, to taste</li>
</ul>

<p>For the guacamole -</p>

<ul>
	<li>1 large avocado (200 g), chopped</li>
	<li>0.25 medium onion (28 g), finely chopped</li>
	<li>1 Tablespoon of garlic powder (10 g)</li>
	<li>2 Tablespoons of fresh cilantro (2 g), chopped</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>For the shrimp tacos, peel and devein the shrimp, defrost if frozen and separate the leaves of the iceberg lettuce. For the guacamole, chop the avocado and fresh cilantro. Finely chop the onion.</li>
	<li>In a large bowl, combine the shrimp, lime juice and olive oil. Season with salt and pepper, to taste. Marinate for at least 30 minutes in the refrigerator prior to cooking.</li>
	<li>Meanwhile, in a medium bowl, combine the guacamole ingredients and refrigerate until ready to serve.</li>
	<li>When ready to cook, add the shrimp and marinade to a large skillet over medium-high heat. Cook, turning the shrimp frequently, until the shrimp are firm and opaque, about 4 to 5 minutes.</li>
	<li>Serve the shrimp and guacamole in the lettuce leaves.</li>
</ol>",,,,yes,skillet,2022-06-28 13:46:48,2023-09-16 05:01:01
